tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_type,retweets,likes,p0_dog,breed
791774931465953280,2016-10-27 22:53:48+00:00,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,14,10,None,,21156.0,37818.0,,
791672322847637504,2016-10-27 16:06:04+00:00,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,10,None,,3661.0,13129.0,True,golden_retriever
791406955684368384,2016-10-26 22:31:36+00:00,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12,10,Levi,,4797.0,14670.0,True,Pembroke
791312159183634433,2016-10-26 16:14:55+00:00,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12,10,Mabel,,2963.0,9841.0,True,miniature_pinscher
790987426131050500,2016-10-25 18:44:32+00:00,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12,10,Misty,,2483.0,11089.0,True,
790698755171364864,2016-10-24 23:37:28+00:00,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12,10,Mosby,,2203.0,9158.0,True,Bernese_mountain_dog
790581949425475584,2016-10-24 15:53:19+00:00,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11,10,Duke,,8183.0,22473.0,False,
790337589677002753,2016-10-23 23:42:19+00:00,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12,10,Maggie,,2167.0,8740.0,True,Pembroke
790277117346975746,2016-10-23 19:42:02+00:00,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Bruce,,3732.0,14081.0,True,Labrador_retriever
789986466051088384,2016-10-23 00:27:05+00:00,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12,10,Happy,,2704.0,10369.0,False,
789628658055020548,2016-10-22 00:45:17+00:00,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13,10,Eli,,2080.0,8448.0,True,chow
789599242079838210,2016-10-21 22:48:24+00:00,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12,10,Brownie,,2279.0,7620.0,True,Chesapeake_Bay_retriever
789530877013393408,2016-10-21 18:16:44+00:00,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,10,Rizzy,,3942.0,13188.0,True,schipperke
789314372632018944,2016-10-21 03:56:25+00:00,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",13,10,None,,2666.0,9615.0,,
789268448748703744,2016-10-21 00:53:56+00:00,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10,10,Stella,,3014.0,10196.0,True,malamute
789137962068021249,2016-10-20 16:15:26+00:00,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12,10,Bo,,3244.0,10875.0,True,Chihuahua
788908386943430656,2016-10-20 01:03:11+00:00,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11,10,Lucy,,14409.0,30653.0,False,
788765914992902144,2016-10-19 15:37:03+00:00,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12,10,Butter,,12014.0,30658.0,True,cocker_spaniel
788412144018661376,2016-10-18 16:11:17+00:00,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11,10,Dexter,,5990.0,16060.0,True,golden_retriever
788178268662984705,2016-10-18 00:41:57+00:00,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,13,10,None,,2488.0,8100.0,True,Samoyed
788150585577050112,2016-10-17 22:51:57+00:00,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13,10,Leo,,1510.0,6865.0,True,chow
788039637453406209,2016-10-17 15:31:05+00:00,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,12,10,None,,1535.0,6867.0,False,
787810552592695296,2016-10-17 00:20:47+00:00,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11,10,Frank,,3540.0,9717.0,True,pug
787397959788929025,2016-10-15 21:01:17+00:00,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11,10,Moose,,3300.0,12120.0,True,Chihuahua
787322443945877504,2016-10-15 16:01:13+00:00,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10,10,Lincoln,,2032.0,8726.0,False,
786963064373534720,2016-10-14 16:13:10+00:00,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12,10,Rory,,9327.0,29725.0,True,golden_retriever
786709082849828864,2016-10-13 23:23:56+00:00,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",75,10,Logan,,7069.0,20296.0,True,Pomeranian
786664955043049472,2016-10-13 20:28:35+00:00,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12,10,None,,2996.0,11957.0,True,
786595970293370880,2016-10-13 15:54:28+00:00,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11,10,Dale,,3601.0,10497.0,True,Pembroke
786363235746385920,2016-10-13 00:29:39+00:00,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,Rizzo,doggo,4072.0,12189.0,True,golden_retriever
786286427768250368,2016-10-12 19:24:27+00:00,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,12,10,Arnie,,3352.0,8930.0,,
786233965241827333,2016-10-12 15:55:59+00:00,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11,10,Mattie,,5571.0,17178.0,True,Labrador_retriever
785927819176054784,2016-10-11 19:39:28+00:00,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12,10,Lucy,,3652.0,12696.0,False,
785872687017132033,2016-10-11 16:00:24+00:00,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12,10,Rusty,,2130.0,7489.0,True,Great_Pyrenees
785639753186217984,2016-10-11 00:34:48+00:00,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10,10,Pinot,doggo,2561.0,8735.0,False,
785533386513321988,2016-10-10 17:32:08+00:00,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11,10,Dallas,,2334.0,10183.0,True,miniature_pinscher
785515384317313025,2016-10-10 16:20:36+00:00,"Today, 10/10, should be National Dog Rates Day",10,10,None,,1477.0,6800.0,,
785264754247995392,2016-10-09 23:44:41+00:00,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12,10,Doc,,1911.0,8128.0,False,
785170936622350336,2016-10-09 17:31:53+00:00,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11,10,Hero,,5639.0,13491.0,False,
784826020293709826,2016-10-08 18:41:19+00:00,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13,10,Rusty,,3712.0,11310.0,True,
784517518371221505,2016-10-07 22:15:26+00:00,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11,10,Frankie,,2970.0,10039.0,True,malamute
784431430411685888,2016-10-07 16:33:21+00:00,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12,10,Stormy,,1491.0,6329.0,True,miniature_poodle
784057939640352768,2016-10-06 15:49:14+00:00,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,12,10,Balto,,12953.0,33505.0,,
783839966405230592,2016-10-06 01:23:05+00:00,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13,10,Riley,,12643.0,33689.0,False,
783821107061198850,2016-10-06 00:08:09+00:00,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12,10,Mairi,,2269.0,8209.0,True,Lakeland_terrier
783695101801398276,2016-10-05 15:47:27+00:00,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12,10,Loomis,,3737.0,11650.0,True,
783466772167098368,2016-10-05 00:40:09+00:00,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11,10,Finn,,2608.0,9468.0,True,Chihuahua
783391753726550016,2016-10-04 19:42:03+00:00,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,10,Godi,,6441.0,18908.0,True,Norwegian_elkhound
783334639985389568,2016-10-04 15:55:06+00:00,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,10,Dave,,13616.0,32651.0,True,Cardigan
783085703974514689,2016-10-03 23:25:55+00:00,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11,10,Earl,,2565.0,9112.0,True,
782969140009107456,2016-10-03 15:42:44+00:00,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12,10,Cali,,8521.0,26949.0,False,
782747134529531904,2016-10-03 01:00:34+00:00,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,Deacon,doggo,1604.0,8310.0,True,golden_retriever
782722598790725632,2016-10-02 23:23:04+00:00,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,10,Penny,,6238.0,19250.0,True,Irish_setter
782598640137187329,2016-10-02 15:10:30+00:00,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11,10,Timmy,,2184.0,8694.0,True,malamute
782305867769217024,2016-10-01 19:47:08+00:00,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,doggo,6470.0,18630.0,True,briard
781955203444699136,2016-09-30 20:33:43+00:00,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11,10,Chipson,,3920.0,12357.0,False,
781661882474196992,2016-09-30 01:08:10+00:00,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5,10,None,,3129.0,11634.0,True,Pembroke
781655249211752448,2016-09-30 00:41:48+00:00,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,11,10,Combo,doggo,1314.0,4466.0,,
781524693396357120,2016-09-29 16:03:01+00:00,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12,10,None,,6426.0,23163.0,False,
781308096455073793,2016-09-29 01:42:20+00:00,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",12,10,None,doggo,2961.0,7973.0,,
781251288990355457,2016-09-28 21:56:36+00:00,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11,10,Oakley,,2458.0,9428.0,True,Mexican_hairless
781163403222056960,2016-09-28 16:07:23+00:00,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10,10,None,,3168.0,10895.0,True,Shetland_sheepdog
780858289093574656,2016-09-27 19:54:58+00:00,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,10,Dash,,2328.0,8033.0,True,Chesapeake_Bay_retriever
780800785462489090,2016-09-27 16:06:28+00:00,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,10,Koda,,1505.0,6141.0,True,Siberian_husky
780601303617732608,2016-09-27 02:53:48+00:00,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,Hercules,,3839.0,13525.0,True,Saint_Bernard
780543529827336192,2016-09-26 23:04:13+00:00,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12,10,None,,2032.0,7040.0,True,golden_retriever
780459368902959104,2016-09-26 17:29:48+00:00,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,10,Bear,,1224.0,5892.0,True,Great_Dane
780192070812196864,2016-09-25 23:47:39+00:00,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,11,10,None,,2589.0,9712.0,True,
780074436359819264,2016-09-25 16:00:13+00:00,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,10,10,None,doggo,5815.0,13723.0,,
779834332596887552,2016-09-25 00:06:08+00:00,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,10,Scout,,8237.0,21252.0,True,golden_retriever
779123168116150273,2016-09-23 01:00:13+00:00,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,12,10,Reggie,,4207.0,13206.0,True,toy_poodle
779056095788752897,2016-09-22 20:33:42+00:00,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13,10,None,,5247.0,16500.0,True,Chihuahua
778990705243029504,2016-09-22 16:13:51+00:00,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11,10,Jay,,8437.0,22342.0,True,cocker_spaniel
778764940568104960,2016-09-22 01:16:45+00:00,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB",13,10,None,,426.0,955.0,,
778748913645780993,2016-09-22 00:13:04+00:00,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11,10,Mya,,1562.0,7717.0,True,Staffordshire_bullterrier
778650543019483137,2016-09-21 17:42:10+00:00,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10,10,Strider,,1729.0,6430.0,True,German_shepherd
778624900596654080,2016-09-21 16:00:17+00:00,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11,10,Penny,,1176.0,5177.0,True,Airedale
778408200802557953,2016-09-21 01:39:11+00:00,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14,10,None,,5023.0,15135.0,True,Pembroke
778383385161035776,2016-09-21 00:00:35+00:00,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13,10,Nala,,1271.0,6515.0,True,
778286810187399168,2016-09-20 17:36:50+00:00,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11,10,Stanley,,3836.0,11576.0,True,Boston_bull
777885040357281792,2016-09-19 15:00:20+00:00,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3,10,Wesley,,1893.0,7078.0,True,
777684233540206592,2016-09-19 01:42:24+00:00,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12,10,None,,3403.0,12518.0,True,cocker_spaniel
777621514455814149,2016-09-18 21:33:11+00:00,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12,10,Derek,,2910.0,9742.0,True,chow
777189768882946048,2016-09-17 16:57:35+00:00,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12,10,Jeffrey,,4999.0,15921.0,True,Chihuahua
776813020089548800,2016-09-16 16:00:31+00:00,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12,10,Solomon,,1405.0,5444.0,True,toy_poodle
776201521193218049,2016-09-14 23:30:38+00:00,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10,10,O,,2919.0,10681.0,True,Rottweiler
776088319444877312,2016-09-14 16:00:49+00:00,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10,10,None,,179.0,2045.0,False,
775842724423557120,2016-09-13 23:44:54+00:00,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12,10,Blue,,3116.0,13022.0,True,chow
775733305207554048,2016-09-13 16:30:07+00:00,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11,10,Anakin,doggo,4627.0,15413.0,False,
775729183532220416,2016-09-13 16:13:44+00:00,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,13,10,None,,5302.0,14361.0,False,
775364825476165632,2016-09-12 16:05:54+00:00,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,Finley,doggo,3472.0,8295.0,True,beagle
775350846108426240,2016-09-12 15:10:21+00:00,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af  https://t.co/2OmDMAkkou,12,10,Maximus,,4532.0,11309.0,,
775085132600442880,2016-09-11 21:34:30+00:00,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13,10,Tucker,,5488.0,17281.0,True,chow
774757898236878852,2016-09-10 23:54:11+00:00,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12,10,Finley,,2035.0,9462.0,True,toy_poodle
774639387460112384,2016-09-10 16:03:16+00:00,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10,10,Sprinkles,,2013.0,7508.0,True,Walker_hound
774314403806253056,2016-09-09 18:31:54+00:00,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14,10,None,,6478.0,24167.0,True,Eskimo_dog
773922284943896577,2016-09-08 16:33:46+00:00,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12,10,Heinrich,,1999.0,7110.0,True,Pomeranian
773704687002451968,2016-09-08 02:09:06+00:00,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12,10,Loki,,1891.0,7317.0,True,silky_terrier
773670353721753600,2016-09-07 23:52:41+00:00,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10,10,Shakespeare,,1501.0,5935.0,True,Old_English_sheepdog
773308824254029826,2016-09-06 23:56:05+00:00,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12,10,Bungalo,,8640.0,25846.0,False,
773247561583001600,2016-09-06 19:52:39+00:00,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10,10,Chip,,3699.0,10414.0,False,
773191612633579521,2016-09-06 16:10:20+00:00,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12,10,Grey,,4736.0,11117.0,True,Blenheim_spaniel
772877495989305348,2016-09-05 19:22:09+00:00,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11,10,None,,4501.0,9555.0,False,
772826264096874500,2016-09-05 15:58:34+00:00,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11,10,Roosevelt,,2669.0,8842.0,True,basset
772581559778025472,2016-09-04 23:46:12+00:00,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10,10,a,,1968.0,7192.0,True,Newfoundland
772152991789019136,2016-09-03 19:23:13+00:00,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10,10,None,,1300.0,4181.0,True,golden_retriever
772117678702071809,2016-09-03 17:02:54+00:00,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12,10,Jack,,848.0,4165.0,True,
772114945936949249,2016-09-03 16:52:02+00:00,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10,10,Finn,,546.0,3005.0,True,Chihuahua
772102971039580160,2016-09-03 16:04:27+00:00,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11,10,Penny,,1065.0,4448.0,True,Pembroke
771908950375665664,2016-09-03 03:13:29+00:00,"Doggo will persevere. 13/10
https://t.co/yOVzAomJ6k",13,10,None,doggo,2181.0,7298.0,,
771770456517009408,2016-09-02 18:03:10+00:00,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11,10,Davey,,3924.0,13356.0,True,papillon
771500966810099713,2016-09-02 00:12:18+00:00,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,12,10,Dakota,,3018.0,9167.0,True,Labrador_retriever
771380798096281600,2016-09-01 16:14:48+00:00,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11,10,Fizz,,5912.0,11746.0,True,
771136648247640064,2016-09-01 00:04:38+00:00,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11,10,Dixie,,3357.0,10223.0,False,
771102124360998913,2016-08-31 21:47:27+00:00,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,12,10,Charlie,,1663.0,6898.0,True,Labrador_retriever
771014301343748096,2016-08-31 15:58:28+00:00,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,7,10,None,,1782.0,7032.0,False,
770787852854652928,2016-08-31 00:58:39+00:00,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10,10,Winston,,1415.0,5498.0,True,Bernese_mountain_dog
770772759874076672,2016-08-30 23:58:40+00:00,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11,10,Sebastian,,1626.0,5749.0,True,chow
770655142660169732,2016-08-30 16:11:18+00:00,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,11,10,very,,2013.0,8130.0,False,
770414278348247044,2016-08-30 00:14:12+00:00,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,11,10,Al,,2390.0,6987.0,False,
770293558247038976,2016-08-29 16:14:30+00:00,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10,10,Jackson,,1718.0,6923.0,True,Italian_greyhound
770069151037685760,2016-08-29 01:22:47+00:00,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10,10,Carbon,,2651.0,8385.0,True,Boston_bull
769940425801170949,2016-08-28 16:51:16+00:00,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12,10,Klein,,11131.0,34948.0,True,miniature_pinscher
769695466921623552,2016-08-28 00:37:54+00:00,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,13,10,Titan,,1926.0,7101.0,True,pug
769212283578875904,2016-08-26 16:37:54+00:00,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,12,10,DonDon,,1969.0,5980.0,True,golden_retriever
768970937022709760,2016-08-26 00:38:52+00:00,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12,10,Kirby,,7574.0,16017.0,True,Pomeranian
768855141948723200,2016-08-25 16:58:45+00:00,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,11,10,Jesse,,1034.0,4660.0,True,chow
768609597686943744,2016-08-25 00:43:02+00:00,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,10,10,Lou,,1382.0,4580.0,True,basenji
768596291618299904,2016-08-24 23:50:10+00:00,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,12,10,Oakley,,1473.0,5592.0,True,Great_Pyrenees
768473857036525572,2016-08-24 15:43:39+00:00,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,11,10,Chevy,,3958.0,15110.0,True,Labrador_retriever
768193404517830656,2016-08-23 21:09:14+00:00,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8,10,Gerald,doggo,4080.0,12157.0,False,
767884188863397888,2016-08-23 00:40:31+00:00,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,10,10,Tito,,1634.0,5309.0,False,
